Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell
eliasbaixas_bamboo,bamboo.dht,Put,main,Magic Number,The method contains a magic number: 5
eliasbaixas_bamboo,bamboo.dht,Put,main,Magic Number,The method contains a magic number: 5
eliasbaixas_bamboo,bamboo.dht,Dht,calcMaxGetRespSize,Magic Number,The method contains a magic number: 1024
eliasbaixas_bamboo,bamboo.dht,Dht,calcMaxGetRespSize,Magic Number,The method contains a magic number: 20
eliasbaixas_bamboo,bamboo.dht,Dht,storage_changed,Magic Number,The method contains a magic number: 100
eliasbaixas_bamboo,bamboo.dht,Dht,below_fair_share,Complex Method,Cyclomatic complexity of the method is 15
eliasbaixas_bamboo,bamboo.dht,Dht,below_fair_share,Magic Number,The method contains a magic number: 1024
eliasbaixas_bamboo,bamboo.dht,Dht,compute_rates,Complex Method,Cyclomatic complexity of the method is 8
eliasbaixas_bamboo,bamboo.dht,Dht,compute_rates,Magic Number,The method contains a magic number: 1000.0
eliasbaixas_bamboo,bamboo.dht,Dht,compute_rates,Magic Number,The method contains a magic number: 100
eliasbaixas_bamboo,bamboo.dht,Dht,compute_rates,Magic Number,The method contains a magic number: 1000.0
eliasbaixas_bamboo,bamboo.dht,Dht,compute_rates,Magic Number,The method contains a magic number: 1000.0
eliasbaixas_bamboo,bamboo.dht,Dht,compute_rates,Magic Number,The method contains a magic number: 100
eliasbaixas_bamboo,bamboo.dht,Dht,compute_rates,Magic Number,The method contains a magic number: 1000.0
eliasbaixas_bamboo,bamboo.dht,Dht,handle_leaf_set_changed,Complex Method,Cyclomatic complexity of the method is 11
eliasbaixas_bamboo,bamboo.dht,Dht,run,Magic Number,The method contains a magic number: 4000
eliasbaixas_bamboo,bamboo.dht,Dht,run,Magic Number,The method contains a magic number: 2000
eliasbaixas_bamboo,bamboo.dht,Dht,run,Complex Method,Cyclomatic complexity of the method is 8
eliasbaixas_bamboo,bamboo.dht,Dht,run,Magic Number,The method contains a magic number: 100
eliasbaixas_bamboo,bamboo.dht,Dht,disk_space_avail,Magic Number,The method contains a magic number: 30
eliasbaixas_bamboo,bamboo.dht,Dht,disk_space_avail,Magic Number,The method contains a magic number: 3
eliasbaixas_bamboo,bamboo.dht,Dht,disk_space_avail,Magic Number,The method contains a magic number: 1000.0
eliasbaixas_bamboo,bamboo.dht,Dht,slop_space_avail,Magic Number,The method contains a magic number: 2
eliasbaixas_bamboo,bamboo.dht,Dht,slop_space_avail,Magic Number,The method contains a magic number: 1024
eliasbaixas_bamboo,bamboo.dht,Dht,timer_cb,Long Statement,The length of the statement "PutOrRemoveReq outb=new PutOrRemoveReq(payload.time_usec`payload.ttl_sec`payload.key`payload.value`payload.secret_hash`payload.value_hash`payload.put`payload.client_id`my_sink`msg);" is 181.
eliasbaixas_bamboo,bamboo.dht,Dht,timer_cb,Magic Number,The method contains a magic number: 1000
eliasbaixas_bamboo,bamboo.dht,Dht,PutReq,Long Parameter List,The method has 9 parameters. 
eliasbaixas_bamboo,bamboo.dht,Dht,PutReq,Long Parameter List,The method has 8 parameters. 
eliasbaixas_bamboo,bamboo.dht,Dht,toString,Long Statement,The length of the statement "return "(Dht.PutReq key=" + GuidTools.guid_to_string(key) + " put="+ put+ " ttl="+ ttl_sec+ " client_id="+ client_id.getHostAddress()+ ")";" is 139.
eliasbaixas_bamboo,bamboo.dht,Dht,GetReq,Long Parameter List,The method has 7 parameters. 
eliasbaixas_bamboo,bamboo.dht,Dht,toString,Long Statement,The length of the statement "return "(Dht.GetReq key=" + GuidTools.guid_to_string(key) + " maxvals="+ maxvals+ " all="+ all+ " placemark="+ placemark+ ")";" is 126.
eliasbaixas_bamboo,bamboo.dht,Dht,PutReqPayload,Long Parameter List,The method has 10 parameters. 
eliasbaixas_bamboo,bamboo.dht,Dht,PutReqPayload,Magic Number,The method contains a magic number: 20
eliasbaixas_bamboo,bamboo.dht,Dht,PutReqPayload,Magic Number,The method contains a magic number: 20
eliasbaixas_bamboo,bamboo.dht,Dht,PutReqPayload,Magic Number,The method contains a magic number: 20
eliasbaixas_bamboo,bamboo.dht,Dht,PutReqPayload,Magic Number,The method contains a magic number: 20
eliasbaixas_bamboo,bamboo.dht,Dht,PutReqPayload,Magic Number,The method contains a magic number: 0x7fffffffffffffffL
eliasbaixas_bamboo,bamboo.dht,Dht,serialize,Magic Number,The method contains a magic number: 20
eliasbaixas_bamboo,bamboo.dht,Dht,serialize,Magic Number,The method contains a magic number: 20
eliasbaixas_bamboo,bamboo.dht,Dht,toString,Long Statement,The length of the statement "return "(Dht.PutReqPayload time_usec=" + time_usec + " key="+ GuidTools.guid_to_string(key)+ " put="+ put+ " return_addr="+ return_addr+ " seq="+ seq+ " ttl="+ ttl_sec+ " retried="+ retried+ ")";" is 195.
eliasbaixas_bamboo,bamboo.dht,Dht,GetRespMsg,Long Parameter List,The method has 6 parameters. 
eliasbaixas_bamboo,bamboo.dht,Dht,toString,Long Statement,The length of the statement "return "(Dht.GetRespMsg seq=" + seq + " key="+ GuidTools.guid_to_string(key)+ " values.size ()="+ values.size()+ " orig_placemark="+ orig_placemark+ " new_placemark="+ new_placemark+ ")";" is 187.
eliasbaixas_bamboo,bamboo.dht,Dht,init,Magic Number,The method contains a magic number: 5000
eliasbaixas_bamboo,bamboo.dht,Dht,init,Magic Number,The method contains a magic number: 8
eliasbaixas_bamboo,bamboo.dht,Dht,handleEvent,Complex Method,Cyclomatic complexity of the method is 15
eliasbaixas_bamboo,bamboo.dht,Dht,handleEvent,Magic Number,The method contains a magic number: 0x7fffffffffffffffL
eliasbaixas_bamboo,bamboo.dht,Dht,handleEvent,Magic Number,The method contains a magic number: 0x7fffffffffffffffL
eliasbaixas_bamboo,bamboo.dht,Dht,handleEvent,Magic Number,The method contains a magic number: 4000
eliasbaixas_bamboo,bamboo.dht,Dht,handleEvent,Magic Number,The method contains a magic number: 2000
eliasbaixas_bamboo,bamboo.dht,Dht,handle_put_req,Long Statement,The length of the statement "PutReqPayload payload=new PutReqPayload(now_us`req.key`req.value`req.put`my_node_id`seq.longValue()`req.ttl_sec`req.client_id`req.value_hash`req.secret_hash);" is 158.
eliasbaixas_bamboo,bamboo.dht,Dht,handle_put_req,Magic Number,The method contains a magic number: 1000
eliasbaixas_bamboo,bamboo.dht,Dht,handle_get_req,Long Statement,The length of the statement "IterGetState state=new IterGetState(req.key`req.maxvals`placemark`seq`parallelism`curry(sendIterGetResp`req.completion_queue`req.user_data)`req.client);" is 152.
eliasbaixas_bamboo,bamboo.dht,Dht,handle_get_resp_msg,Magic Number,The method contains a magic number: 200
eliasbaixas_bamboo,bamboo.dht,Dht,handle_put_req_payload,Complex Method,Cyclomatic complexity of the method is 10
eliasbaixas_bamboo,bamboo.dht,Dht,handle_put_req_payload,Long Statement,The length of the statement "if (logger.isDebugEnabled()) logger.debug("client=" + client.getHostAddress() + " slop is empty and disk space is available");" is 126.
eliasbaixas_bamboo,bamboo.dht,Dht,handle_put_req_payload,Long Statement,The length of the statement "PutOrRemoveReq outb=new PutOrRemoveReq(payload.time_usec`ttl_sec`payload.key`payload.value`payload.secret_hash`payload.value_hash`payload.put`client`my_sink`msg);" is 162.
eliasbaixas_bamboo,bamboo.dht,Dht,handle_put_req_payload,Long Statement,The length of the statement "if (slop_space_avail(client`put_sz`ttl_sec)) logger.debug("client=" + client.getHostAddress() + " slop available but above fair share");" is 136.
eliasbaixas_bamboo,bamboo.dht,Dht,handle_put_req_payload,Magic Number,The method contains a magic number: 300
eliasbaixas_bamboo,bamboo.dht,Dht,handle_put_req_payload,Magic Number,The method contains a magic number: 300
eliasbaixas_bamboo,bamboo.dht,Dht,run,Magic Number,The method contains a magic number: 10
eliasbaixas_bamboo,bamboo.dht,Dht,run,Magic Number,The method contains a magic number: 1000
eliasbaixas_bamboo,bamboo.dht,Dht,run,Magic Number,The method contains a magic number: 100
eliasbaixas_bamboo,bamboo.dht,Dht,run,Magic Number,The method contains a magic number: 8.616
eliasbaixas_bamboo,bamboo.dht,Dht,run,Magic Number,The method contains a magic number: 2
eliasbaixas_bamboo,bamboo.dht,Dht,startNewStyleRecurGet,Long Parameter List,The method has 7 parameters. 
eliasbaixas_bamboo,bamboo.dht,Dht,startNewStyleRecurGet,Long Statement,The length of the statement "getValues(key`placemark`maxvals`curry(sendRecurGetResp`return_addr`new Long(seq)`r`synced`new Integer(maxvals)`client`pair));" is 125.
eliasbaixas_bamboo,bamboo.dht,Dht,startNewStyleRecurGet,Magic Number,The method contains a magic number: 200
eliasbaixas_bamboo,bamboo.dht,Dht,startNewStyleRecurGet,Magic Number,The method contains a magic number: 200
eliasbaixas_bamboo,bamboo.dht,Dht,run,Complex Conditional,The conditional expression (router.leafSet().overlap() || (replicas.size() == needed)) || nextHop.equals(my_neighbor_info) is complex.
eliasbaixas_bamboo,bamboo.dht,Dht,run,Magic Number,The method contains a magic number: 5
eliasbaixas_bamboo,bamboo.dht,Dht,run,Complex Method,Cyclomatic complexity of the method is 13
eliasbaixas_bamboo,bamboo.dht,Dht,run,Long Statement,The length of the statement "state=new IterGetState(req.key`msg.maxvals`placemark`msg.seq`parallelism`curry(sendIterGetResp`req.completion_queue`req.user_data)`req.client);" is 143.
eliasbaixas_bamboo,bamboo.dht,Dht,run,Magic Number,The method contains a magic number: 200
eliasbaixas_bamboo,bamboo.dht,Dht,run,Magic Number,The method contains a magic number: 2
eliasbaixas_bamboo,bamboo.dht,Dht,run,Long Parameter List,The method has 9 parameters. 
eliasbaixas_bamboo,bamboo.dht,Dht,run,Long Statement,The length of the statement "RecurGetResp outb=new RecurGetResp(dest`seq.longValue()`replicas`synced`values`allRead.booleanValue()`my_node_id`maxvals.intValue()`client);" is 140.
eliasbaixas_bamboo,bamboo.dht,Dht,run,Magic Number,The method contains a magic number: 200
eliasbaixas_bamboo,bamboo.dht,Dht,compileResponse,Complex Method,Cyclomatic complexity of the method is 12
eliasbaixas_bamboo,bamboo.dht,Dht,IterGetState,Long Parameter List,The method has 7 parameters. 
eliasbaixas_bamboo,bamboo.dht,Dht,advanceIterGetReq,Complex Method,Cyclomatic complexity of the method is 9
eliasbaixas_bamboo,bamboo.dht,Dht,advanceIterGetReq,Magic Number,The method contains a magic number: 200
eliasbaixas_bamboo,bamboo.dht,Dht,advanceIterGetReq,Magic Number,The method contains a magic number: 200
eliasbaixas_bamboo,bamboo.dht,Dht,sendReq,Long Statement,The length of the statement "Object token=rpc.sendRequest(n`req`5`IterGetResp.class`curry(iterGetResp`n`predictedRTT`new Long(timer_ms()))`curry(iterGetTimeout`n));" is 135.
eliasbaixas_bamboo,bamboo.dht,Dht,sendReq,Magic Number,The method contains a magic number: 200
eliasbaixas_bamboo,bamboo.dht,Dht,sendReq,Magic Number,The method contains a magic number: 5
eliasbaixas_bamboo,bamboo.dht,Dht,run,Complex Conditional,The conditional expression !nodes.containsKey(p.first) && !outstanding.containsKey(p.first.node_id) && !tried.contains(p.first.node_id) is complex.
eliasbaixas_bamboo,bamboo.dht,Dht,run,Complex Method,Cyclomatic complexity of the method is 16
eliasbaixas_bamboo,bamboo.dht,Dht,run,Magic Number,The method contains a magic number: 200
eliasbaixas_bamboo,bamboo.dht,Dht,run,Magic Number,The method contains a magic number: 2
eliasbaixas_bamboo,bamboo.dht,Dht,run,Magic Number,The method contains a magic number: 200
eliasbaixas_bamboo,bamboo.dht,Dht,run,Magic Number,The method contains a magic number: 3
eliasbaixas_bamboo,bamboo.dht,Dht,run,Long Parameter List,The method has 5 parameters. 
eliasbaixas_bamboo,bamboo.dht,PutReq,PutReq,Long Parameter List,The method has 9 parameters. 
eliasbaixas_bamboo,bamboo.dht,PutReq,PutReq,Long Parameter List,The method has 8 parameters. 
eliasbaixas_bamboo,bamboo.dht,PutReq,toString,Long Statement,The length of the statement "return "(Dht.PutReq key=" + GuidTools.guid_to_string(key) + " put="+ put+ " ttl="+ ttl_sec+ " client_id="+ client_id.getHostAddress()+ ")";" is 139.
eliasbaixas_bamboo,bamboo.dht,GetReq,GetReq,Long Parameter List,The method has 7 parameters. 
eliasbaixas_bamboo,bamboo.dht,GetReq,toString,Long Statement,The length of the statement "return "(Dht.GetReq key=" + GuidTools.guid_to_string(key) + " maxvals="+ maxvals+ " all="+ all+ " placemark="+ placemark+ ")";" is 126.
eliasbaixas_bamboo,bamboo.dht,PutReqPayload,PutReqPayload,Long Parameter List,The method has 10 parameters. 
eliasbaixas_bamboo,bamboo.dht,PutReqPayload,PutReqPayload,Magic Number,The method contains a magic number: 20
eliasbaixas_bamboo,bamboo.dht,PutReqPayload,PutReqPayload,Magic Number,The method contains a magic number: 20
eliasbaixas_bamboo,bamboo.dht,PutReqPayload,PutReqPayload,Magic Number,The method contains a magic number: 20
eliasbaixas_bamboo,bamboo.dht,PutReqPayload,PutReqPayload,Magic Number,The method contains a magic number: 20
eliasbaixas_bamboo,bamboo.dht,PutReqPayload,PutReqPayload,Magic Number,The method contains a magic number: 0x7fffffffffffffffL
eliasbaixas_bamboo,bamboo.dht,PutReqPayload,serialize,Magic Number,The method contains a magic number: 20
eliasbaixas_bamboo,bamboo.dht,PutReqPayload,serialize,Magic Number,The method contains a magic number: 20
eliasbaixas_bamboo,bamboo.dht,PutReqPayload,toString,Long Statement,The length of the statement "return "(Dht.PutReqPayload time_usec=" + time_usec + " key="+ GuidTools.guid_to_string(key)+ " put="+ put+ " return_addr="+ return_addr+ " seq="+ seq+ " ttl="+ ttl_sec+ " retried="+ retried+ ")";" is 195.
eliasbaixas_bamboo,bamboo.dht,GetRespMsg,GetRespMsg,Long Parameter List,The method has 6 parameters. 
eliasbaixas_bamboo,bamboo.dht,GetRespMsg,toString,Long Statement,The length of the statement "return "(Dht.GetRespMsg seq=" + seq + " key="+ GuidTools.guid_to_string(key)+ " values.size ()="+ values.size()+ " orig_placemark="+ orig_placemark+ " new_placemark="+ new_placemark+ ")";" is 187.
eliasbaixas_bamboo,bamboo.dht,IterGetState,IterGetState,Long Parameter List,The method has 7 parameters. 
eliasbaixas_bamboo,bamboo.dht,IterGetState,advanceIterGetReq,Complex Method,Cyclomatic complexity of the method is 9
eliasbaixas_bamboo,bamboo.dht,IterGetState,advanceIterGetReq,Magic Number,The method contains a magic number: 200
eliasbaixas_bamboo,bamboo.dht,IterGetState,advanceIterGetReq,Magic Number,The method contains a magic number: 200
eliasbaixas_bamboo,bamboo.dht,IterGetState,sendReq,Long Statement,The length of the statement "Object token=rpc.sendRequest(n`req`5`IterGetResp.class`curry(iterGetResp`n`predictedRTT`new Long(timer_ms()))`curry(iterGetTimeout`n));" is 135.
eliasbaixas_bamboo,bamboo.dht,IterGetState,sendReq,Magic Number,The method contains a magic number: 200
eliasbaixas_bamboo,bamboo.dht,IterGetState,sendReq,Magic Number,The method contains a magic number: 5
eliasbaixas_bamboo,bamboo.dht,IterGetState,run,Complex Conditional,The conditional expression !nodes.containsKey(p.first) && !outstanding.containsKey(p.first.node_id) && !tried.contains(p.first.node_id) is complex.
eliasbaixas_bamboo,bamboo.dht,IterGetState,run,Complex Method,Cyclomatic complexity of the method is 16
eliasbaixas_bamboo,bamboo.dht,IterGetState,run,Magic Number,The method contains a magic number: 200
eliasbaixas_bamboo,bamboo.dht,IterGetState,run,Magic Number,The method contains a magic number: 2
eliasbaixas_bamboo,bamboo.dht,IterGetState,run,Magic Number,The method contains a magic number: 200
eliasbaixas_bamboo,bamboo.dht,RecurGetResp,byteCountKey,Magic Number,The method contains a magic number: 0xffff0000
eliasbaixas_bamboo,bamboo.dht,RecurGetResp,RecurGetResp,Long Parameter List,The method has 9 parameters. 
eliasbaixas_bamboo,bamboo.dht,Get,main,Magic Number,The method contains a magic number: 3
eliasbaixas_bamboo,bamboo.dht,Get,main,Magic Number,The method contains a magic number: 2
eliasbaixas_bamboo,bamboo.dht,Get,main,Magic Number,The method contains a magic number: 2
eliasbaixas_bamboo,bamboo.dht,Get,main,Magic Number,The method contains a magic number: 2
eliasbaixas_bamboo,bamboo.dht,Get,main,Magic Number,The method contains a magic number: 2
eliasbaixas_bamboo,bamboo.dht,Get,main,Magic Number,The method contains a magic number: 16
eliasbaixas_bamboo,bamboo.dht,Get,main,Magic Number,The method contains a magic number: 20
eliasbaixas_bamboo,bamboo.dht,Get,main,Magic Number,The method contains a magic number: 2
eliasbaixas_bamboo,bamboo.dht,Get,main,Magic Number,The method contains a magic number: 3
eliasbaixas_bamboo,bamboo.dht,Get,main,Magic Number,The method contains a magic number: 3
eliasbaixas_bamboo,bamboo.dht.fssim,Test3,main,Complex Method,Cyclomatic complexity of the method is 8
eliasbaixas_bamboo,bamboo.dht.fssim,Test3,main,Magic Number,The method contains a magic number: 5
eliasbaixas_bamboo,bamboo.dht.fssim,Test3,main,Magic Number,The method contains a magic number: 60
eliasbaixas_bamboo,bamboo.dht.fssim,Test3,main,Magic Number,The method contains a magic number: 60
